name,channel,genre,season,episode,year,day,time,minutes,viewers,rating
NCIS,CBS,Procedural,15,20,2018-S,Tuesday,8:00,60,11.58,1.2
NCIS,CBS,Procedural,15,21,2018-S,Tuesday,8:00,60,12.35,1.2
NCIS,CBS,Procedural,15,22,2018-S,Tuesday,8:00,60,15.08,1.6
NCIS,CBS,Procedural,15,23,2018-S,Tuesday,8:00,60,12.71,1.3
NCIS,CBS,Procedural,15,24,2018-S,Tuesday,8:00,60,12.07,1.3
NCIS,CBS,Procedural,14,1,2016-F,Tuesday,8:00,60,16,2.2
NCIS,CBS,Procedural,14,2,2016-F,Tuesday,8:00,60,15.52,2.1
NCIS,CBS,Procedural,14,3,2016-F,Tuesday,8:00,60,14.44,1.9
NCIS,CBS,Procedural,14,4,2016-F,Tuesday,8:00,60,14.77,1.8
NCIS,CBS,Procedural,14,5,2016-F,Tuesday,8:00,60,14.76,1.8
NCIS,CBS,Procedural,14,6,2016-F,Tuesday,8:00,60,14.08,1.7
NCIS,CBS,Procedural,14,7,2016-F,Tuesday,8:00,60,14.73,1.7
NCIS,CBS,Procedural,14,8,2016-F,Tuesday,8:00,60,14.86,1.9
NCIS,CBS,Procedural,14,9,2016-F,Tuesday,8:00,60,14.68,1.8
NCIS,CBS,Procedural,14,10,2016-F,Tuesday,8:00,60,14.74,1.7
NCIS,CBS,Procedural,14,11,2017-S,Tuesday,8:00,60,15.79,1.8
NCIS,CBS,Procedural,14,12,2017-S,Tuesday,8:00,60,15.49,1.9
NCIS,CBS,Procedural,14,13,2017-S,Tuesday,8:00,60,16.21,1.9
NCIS,CBS,Procedural,14,14,2017-S,Tuesday,8:00,60,15.57,1.7
NCIS,CBS,Procedural,14,15,2017-S,Tuesday,8:00,60,15.29,1.8
NCIS,CBS,Procedural,14,16,2017-S,Tuesday,8:00,60,14.87,1.6
NCIS,CBS,Procedural,14,17,2017-S,Tuesday,8:00,60,14.17,1.6
NCIS,CBS,Procedural,14,18,2017-S,Tuesday,8:00,60,14.16,1.5
NCIS,CBS,Procedural,14,19,2017-S,Tuesday,8:00,60,14.35,1.6
NCIS,CBS,Procedural,14,20,2017-S,Tuesday,8:00,60,13.83,1.6
NCIS,CBS,Procedural,14,21,2017-S,Tuesday,8:00,60,13.32,1.3
NCIS,CBS,Procedural,14,22,2017-S,Tuesday,8:00,60,12.88,1.5
NCIS,CBS,Procedural,14,23,2017-S,Tuesday,8:00,60,13.39,1.4
NCIS,CBS,Procedural,14,24,2017-S,Tuesday,8:00,60,13.33,1.5
NCIS,CBS,Procedural,13,1,2015-F,Tuesday,8:00,60,18.19,2.5
NCIS,CBS,Procedural,13,2,2015-F,Tuesday,8:00,60,16.53,2.2
NCIS,CBS,Procedural,13,3,2015-F,Tuesday,8:00,60,16.87,2.2
NCIS,CBS,Procedural,13,4,2015-F,Tuesday,8:00,60,16.04,2.1
NCIS,CBS,Procedural,13,5,2015-F,Tuesday,8:00,60,17.21,2.2
NCIS,CBS,Procedural,13,6,2015-F,Tuesday,8:00,60,16.81,2.1
NCIS,CBS,Procedural,13,7,2015-F,Tuesday,8:00,60,17.97,2.3
NCIS,CBS,Procedural,13,8,2015-F,Tuesday,8:00,60,16.68,2.3
NCIS,CBS,Procedural,13,9,2015-F,Tuesday,8:00,60,16.59,2.2
NCIS,CBS,Procedural,13,10,2015-F,Tuesday,8:00,60,15.19,2.2
NCIS,CBS,Procedural,13,11,2015-F,Tuesday,8:00,60,15.53,2.1
NCIS,CBS,Procedural,13,12,2016-S,Tuesday,8:00,60,18.97,2.7
NCIS,CBS,Procedural,13,13,2016-S,Tuesday,8:00,60,17.51,2.4
NCIS,CBS,Procedural,13,14,2016-S,Tuesday,8:00,60,16.94,2.4
NCIS,CBS,Procedural,13,15,2016-S,Tuesday,8:00,60,17.34,2.3
NCIS,CBS,Procedural,13,16,2016-S,Tuesday,8:00,60,17.47,2.4
NCIS,CBS,Procedural,13,17,2016-S,Tuesday,8:00,60,15.44,2
NCIS,CBS,Procedural,13,18,2016-S,Tuesday,8:00,60,15.1,2
NCIS,CBS,Procedural,13,19,2016-S,Tuesday,8:00,60,15.9,2
NCIS,CBS,Procedural,13,20,2016-S,Tuesday,8:00,60,15.67,2
NCIS,CBS,Procedural,13,21,2016-S,Tuesday,8:00,60,14.8,1.9
NCIS,CBS,Procedural,13,22,2016-S,Tuesday,8:00,60,14.86,1.9
NCIS,CBS,Procedural,13,23,2016-S,Tuesday,8:00,60,16.04,2.1
NCIS,CBS,Procedural,13,24,2016-S,Tuesday,8:00,60,18.01,2.6
Bull,CBS,Procedural,2,1,2017-F,Tuesday,9:00,60,10.06,1.3
Bull,CBS,Procedural,2,2,2017-F,Tuesday,9:00,60,10.79,1.2
Bull,CBS,Procedural,2,3,2017-F,Tuesday,9:00,60,11.26,1.3
Bull,CBS,Procedural,2,4,2017-F,Tuesday,9:00,60,10.49,1.2
Bull,CBS,Procedural,2,5,2017-F,Tuesday,9:00,60,10.7,1.2
Bull,CBS,Procedural,2,6,2017-F,Tuesday,9:00,60,9.63,1
Bull,CBS,Procedural,2,7,2017-F,Tuesday,9:00,60,10.77,1.2
Bull,CBS,Procedural,2,8,2017-F,Tuesday,9:00,60,10.34,1.1
Bull,CBS,Procedural,2,9,2017-F,Tuesday,9:00,60,8.98,1.1
Bull,CBS,Procedural,2,10,2017-F,Tuesday,9:00,60,10.86,1.3
Bull,CBS,Procedural,2,11,2018-S,Tuesday,9:00,60,11.17,1.3
Bull,CBS,Procedural,2,12,2018-S,Tuesday,9:00,60,10.5,1.2
Bull,CBS,Procedural,2,13,2018-S,Tuesday,9:00,60,11.08,1.3
Bull,CBS,Procedural,2,14,2018-S,Tuesday,9:00,60,10.9,1.2
Bull,CBS,Procedural,2,15,2018-S,Tuesday,9:00,60,10.7,1.1
Bull,CBS,Procedural,2,16,2018-S,Tuesday,9:00,60,10.11,1.1
Bull,CBS,Procedural,2,17,2018-S,Tuesday,9:00,60,10.64,1.2
Bull,CBS,Procedural,2,18,2018-S,Tuesday,9:00,60,10.65,1.1
Bull,CBS,Procedural,2,19,2018-S,Tuesday,9:00,60,11.02,1.2
Bull,CBS,Procedural,2,20,2018-S,Tuesday,9:00,60,10.83,1.1
Bull,CBS,Procedural,2,21,2018-S,Tuesday,9:00,60,10.37,1.1
Bull,CBS,Procedural,2,22,2018-S,Tuesday,9:00,60,11.76,1.2
Bull,CBS,Procedural,1,1,2016-F,Tuesday,9:00,60,15.57,2.2
Bull,CBS,Procedural,1,2,2016-F,Tuesday,9:00,60,13.62,1.9
Bull,CBS,Procedural,1,3,2016-F,Tuesday,9:00,60,13,1.7
Bull,CBS,Procedural,1,4,2016-F,Tuesday,9:00,60,12.29,1.6
Bull,CBS,Procedural,1,5,2016-F,Tuesday,9:00,60,11.61,1.5
Bull,CBS,Procedural,1,6,2016-F,Tuesday,9:00,60,11.87,1.5
Bull,CBS,Procedural,1,7,2016-F,Tuesday,9:00,60,10.89,1.5
Bull,CBS,Procedural,1,8,2016-F,Tuesday,9:00,60,11.68,1.5
Bull,CBS,Procedural,1,9,2016-F,Tuesday,9:00,60,11.61,1.4
Bull,CBS,Procedural,1,10,2017-S,Tuesday,9:00,60,11.3,1.5
Bull,CBS,Procedural,1,11,2017-S,Tuesday,9:00,60,11.11,1.5
Bull,CBS,Procedural,1,12,2017-S,Tuesday,9:00,60,11.17,1.3
Bull,CBS,Procedural,1,13,2017-S,Tuesday,9:00,60,10.78,1.3
Bull,CBS,Procedural,1,14,2017-S,Tuesday,9:00,60,10.64,1.3
Bull,CBS,Procedural,1,15,2017-S,Tuesday,9:00,60,10.66,1.3
Bull,CBS,Procedural,1,16,2017-S,Tuesday,9:00,60,10.39,1.3
Bull,CBS,Procedural,1,17,2017-S,Tuesday,9:00,60,10.9,1.3
Bull,CBS,Procedural,1,18,2017-S,Tuesday,9:00,60,11.13,1.3
Bull,CBS,Procedural,1,19,2017-S,Tuesday,9:00,60,10.32,1.1
Bull,CBS,Procedural,1,20,2017-S,Tuesday,9:00,60,10.83,1.2
Bull,CBS,Procedural,1,21,2017-S,Tuesday,9:00,60,11.03,1.2
Bull,CBS,Procedural,1,22,2017-S,Tuesday,9:00,60,10.97,1.3
Bull,CBS,Procedural,1,23,2017-S,Tuesday,9:00,60,8.54,1.1
NCIS: New Orleans,CBS,Procedural,4,1,2017-F,Tuesday,10:00,60,8.78,1
NCIS: New Orleans,CBS,Procedural,4,2,2017-F,Tuesday,10:00,60,9.23,1
NCIS: New Orleans,CBS,Procedural,4,3,2017-F,Tuesday,10:00,60,9.52,1
NCIS: New Orleans,CBS,Procedural,4,4,2017-F,Tuesday,10:00,60,9.54,1.1
NCIS: New Orleans,CBS,Procedural,4,5,2017-F,Tuesday,10:00,60,9.52,1.1
NCIS: New Orleans,CBS,Procedural,4,6,2017-F,Tuesday,10:00,60,8.86,0.9
NCIS: New Orleans,CBS,Procedural,4,7,2017-F,Tuesday,10:00,60,9.22,1
NCIS: New Orleans,CBS,Procedural,4,8,2017-F,Tuesday,10:00,60,9.67,1.1
NCIS: New Orleans,CBS,Procedural,4,9,2017-F,Tuesday,10:00,60,7.99,0.9
NCIS: New Orleans,CBS,Procedural,4,10,2017-F,Tuesday,10:00,60,8.21,0.9
NCIS: New Orleans,CBS,Procedural,4,11,2018-S,Tuesday,10:00,60,9.1,1
NCIS: New Orleans,CBS,Procedural,4,12,2018-S,Tuesday,10:00,60,8.7,1
NCIS: New Orleans,CBS,Procedural,4,13,2018-S,Tuesday,10:00,60,9.3,1
NCIS: New Orleans,CBS,Procedural,4,14,2018-S,Tuesday,10:00,60,8.38,0.9
NCIS: New Orleans,CBS,Procedural,4,15,2018-S,Tuesday,10:00,60,8.26,0.9
NCIS: New Orleans,CBS,Procedural,4,16,2018-S,Tuesday,10:00,60,8.44,0.9
NCIS: New Orleans,CBS,Procedural,4,17,2018-S,Tuesday,10:00,60,9.25,1
NCIS: New Orleans,CBS,Procedural,4,18,2018-S,Tuesday,10:00,60,8.53,0.9
NCIS: New Orleans,CBS,Procedural,4,19,2018-S,Tuesday,10:00,60,8.43,0.9
NCIS: New Orleans,CBS,Procedural,4,20,2018-S,Tuesday,10:00,60,8.46,0.8
NCIS: New Orleans,CBS,Procedural,4,21,2018-S,Tuesday,10:00,60,8.13,0.9
NCIS: New Orleans,CBS,Procedural,4,22,2018-S,Tuesday,10:00,60,8.11,0.8
NCIS: New Orleans,CBS,Procedural,4,23,2018-S,Tuesday,9:00,60,9.44,0.9
NCIS: New Orleans,CBS,Procedural,4,24,2018-S,Tuesday,10:00,60,9.44,0.9
NCIS: New Orleans,CBS,Procedural,3,1,2016-F,Tuesday,10:00,60,11.12,1.4
NCIS: New Orleans,CBS,Procedural,3,2,2016-F,Tuesday,10:00,60,10.76,1.5
NCIS: New Orleans,CBS,Procedural,3,3,2016-F,Tuesday,10:00,60,9.62,1.2
NCIS: New Orleans,CBS,Procedural,3,4,2016-F,Tuesday,10:00,60,9.53,1.2
NCIS: New Orleans,CBS,Procedural,3,5,2016-F,Tuesday,10:00,60,9.62,1.3
NCIS: New Orleans,CBS,Procedural,3,6,2016-F,Tuesday,10:00,60,9.17,1.2
NCIS: New Orleans,CBS,Procedural,3,7,2016-F,Tuesday,10:00,60,8.5,1.2
NCIS: New Orleans,CBS,Procedural,3,8,2016-F,Tuesday,10:00,60,9.36,1.2
NCIS: New Orleans,CBS,Procedural,3,9,2016-F,Tuesday,10:00,60,10.01,1.2
NCIS: New Orleans,CBS,Procedural,3,10,2017-S,Tuesday,10:00,60,9.62,1.2
NCIS: New Orleans,CBS,Procedural,3,11,2017-S,Tuesday,10:00,60,9.33,1.2
NCIS: New Orleans,CBS,Procedural,3,12,2017-S,Tuesday,10:00,60,9.18,1.1
NCIS: New Orleans,CBS,Procedural,3,13,2017-S,Tuesday,10:00,60,9.01,1
NCIS: New Orleans,CBS,Procedural,3,14,2017-S,Tuesday,10:00,60,10.32,1.2
NCIS: New Orleans,CBS,Procedural,3,15,2017-S,Tuesday,10:00,60,9.58,1.1
NCIS: New Orleans,CBS,Procedural,3,16,2017-S,Tuesday,10:00,60,9.06,1.1
NCIS: New Orleans,CBS,Procedural,3,17,2017-S,Tuesday,9:00,60,10.43,1.2
NCIS: New Orleans,CBS,Procedural,3,18,2017-S,Tuesday,10:00,60,10.43,1.2
NCIS: New Orleans,CBS,Procedural,3,19,2017-S,Tuesday,10:00,60,9.17,1.1
NCIS: New Orleans,CBS,Procedural,3,20,2017-S,Tuesday,10:00,60,8.88,1
NCIS: New Orleans,CBS,Procedural,3,21,2017-S,Tuesday,10:00,60,10.16,1.1
NCIS: New Orleans,CBS,Procedural,3,22,2017-S,Tuesday,10:00,60,8.69,1
NCIS: New Orleans,CBS,Procedural,3,23,2017-S,Tuesday,10:00,60,9.02,1
NCIS: New Orleans,CBS,Procedural,3,24,2017-S,Tuesday,10:00,60,9.22,1.1
NCIS: New Orleans,CBS,Procedural,2,1,2015-F,Tuesday,9:00,60,12.62,1.7
NCIS: New Orleans,CBS,Procedural,2,2,2015-F,Tuesday,9:00,60,12.86,1.7
NCIS: New Orleans,CBS,Procedural,2,3,2015-F,Tuesday,9:00,60,14.18,1.7
NCIS: New Orleans,CBS,Procedural,2,4,2015-F,Tuesday,9:00,60,12.47,1.5
NCIS: New Orleans,CBS,Procedural,2,5,2015-F,Tuesday,9:00,60,12.99,1.6
NCIS: New Orleans,CBS,Procedural,2,6,2015-F,Tuesday,9:00,60,13.06,1.6
NCIS: New Orleans,CBS,Procedural,2,7,2015-F,Tuesday,9:00,60,14.15,1.9
NCIS: New Orleans,CBS,Procedural,2,8,2015-F,Tuesday,9:00,60,12.39,1.7
NCIS: New Orleans,CBS,Procedural,2,9,2015-F,Tuesday,9:00,60,13.01,1.7
NCIS: New Orleans,CBS,Procedural,2,10,2015-F,Tuesday,9:00,60,11.85,1.6
NCIS: New Orleans,CBS,Procedural,2,11,2015-F,Tuesday,9:00,60,12.09,1.7
NCIS: New Orleans,CBS,Procedural,2,12,2016-S,Tuesday,9:00,60,17.25,2.5
NCIS: New Orleans,CBS,Procedural,2,13,2016-S,Tuesday,9:00,60,13.3,1.8
NCIS: New Orleans,CBS,Procedural,2,14,2016-S,Tuesday,9:00,60,12.57,1.8
NCIS: New Orleans,CBS,Procedural,2,15,2016-S,Tuesday,9:00,60,13.41,2
NCIS: New Orleans,CBS,Procedural,2,16,2016-S,Tuesday,9:00,60,12.6,1.8
NCIS: New Orleans,CBS,Procedural,2,17,2016-S,Tuesday,9:00,60,11.72,1.6
NCIS: New Orleans,CBS,Procedural,2,18,2016-S,Tuesday,9:00,60,11.97,1.6
NCIS: New Orleans,CBS,Procedural,2,19,2016-S,Tuesday,9:00,60,13.38,1.8
NCIS: New Orleans,CBS,Procedural,2,20,2016-S,Tuesday,9:00,60,12.28,1.7
NCIS: New Orleans,CBS,Procedural,2,21,2016-S,Tuesday,9:00,60,12.22,1.6
NCIS: New Orleans,CBS,Procedural,2,22,2016-S,Tuesday,9:00,60,12.56,1.8
NCIS: New Orleans,CBS,Procedural,2,23,2016-S,Tuesday,9:00,60,13.24,1.7
NCIS: New Orleans,CBS,Procedural,2,24,2016-S,Tuesday,9:00,60,13.3,1.8
Survivor,CBS,Reality-Competition,36,1,2018-S,Wednesday,8:00,120,8.19,1.7
Survivor,CBS,Reality-Competition,36,2,2018-S,Wednesday,8:00,60,8.23,1.7
Survivor,CBS,Reality-Competition,36,3,2018-S,Wednesday,8:00,60,8.39,1.7
Survivor,CBS,Reality-Competition,36,4,2018-S,Wednesday,8:00,60,8.61,1.8
Survivor,CBS,Reality-Competition,36,5,2018-S,Wednesday,8:00,60,8.15,1.7
Survivor,CBS,Reality-Competition,36,6,2018-S,Wednesday,8:00,60,8.42,1.7
Survivor,CBS,Reality-Competition,36,7,2018-S,Wednesday,8:00,60,7.97,1.6
Survivor,CBS,Reality-Competition,36,8,2018-S,Wednesday,8:00,60,7.73,1.6
Survivor,CBS,Reality-Competition,36,9,2018-S,Wednesday,8:00,60,7.81,1.6
Survivor,CBS,Reality-Competition,36,10,2018-S,Wednesday,8:00,60,7.84,1.5
Survivor,CBS,Reality-Competition,36,11,2018-S,Wednesday,8:00,60,7.74,1.5
Survivor,CBS,Reality-Competition,36,12,2018-S,Wednesday,8:00,60,7.54,1.5
Survivor,CBS,Reality-Competition,36,13,2018-S,Wednesday,8:00,150,7.31,1.4
Survivor,CBS,Reality-Competition,36,14,2018-S,Wednesday,10:30,60,4.62,0.8
Survivor,CBS,Reality-Competition,35,1,2017-F,Wednesday,8:00,60,8.33,1.8
Survivor,CBS,Reality-Competition,35,2,2017-F,Wednesday,8:00,60,8.15,1.6
Survivor,CBS,Reality-Competition,35,3,2017-F,Wednesday,8:00,60,8.02,1.7
Survivor,CBS,Reality-Competition,35,4,2017-F,Wednesday,8:00,60,8.12,1.8
Survivor,CBS,Reality-Competition,35,5,2017-F,Wednesday,8:00,60,8.22,1.7
Survivor,CBS,Reality-Competition,35,6,2017-F,Wednesday,8:00,60,7.69,1.6
Survivor,CBS,Reality-Competition,35,7,2017-F,Wednesday,8:00,60,7.82,1.6
Survivor,CBS,Reality-Competition,35,8,2017-F,Wednesday,8:00,60,8.85,1.7
Survivor,CBS,Reality-Competition,35,9,2017-F,Wednesday,8:00,60,7.42,1.4
Survivor,CBS,Reality-Competition,35,10,2017-F,Wednesday,8:00,60,8.27,1.8
Survivor,CBS,Reality-Competition,35,11,2017-F,Wednesday,8:00,60,8.96,1.8
Survivor,CBS,Reality-Competition,35,12,2017-F,Wednesday,8:00,60,8.74,1.8
Survivor,CBS,Reality-Competition,35,13,2017-F,Wednesday,8:00,150,8.7,1.9
Survivor,CBS,Reality-Competition,35,14,2017-F,Wednesday,10:30,60,5.97,1.2
Survivor,CBS,Reality-Competition,34,1,2017-S,Wednesday,8:00,120,7.64,1.7
Survivor,CBS,Reality-Competition,34,2,2017-S,Wednesday,8:00,60,7.87,1.7
Survivor,CBS,Reality-Competition,34,3,2017-S,Wednesday,8:00,60,8.1,1.7
Survivor,CBS,Reality-Competition,34,4,2017-S,Wednesday,8:00,60,8.26,1.8
Survivor,CBS,Reality-Competition,34,5,2017-S,Wednesday,8:00,60,8.4,1.7
Survivor,CBS,Reality-Competition,34,6,2017-S,Wednesday,8:00,60,8.31,1.7
Survivor,CBS,Reality-Competition,34,7,2017-S,Wednesday,8:00,60,7.92,1.7
Survivor,CBS,Reality-Competition,34,8,2017-S,Wednesday,8:00,60,8.49,1.8
Survivor,CBS,Reality-Competition,34,9,2017-S,Wednesday,8:00,60,8.26,1.8
Survivor,CBS,Reality-Competition,34,10,2017-S,Wednesday,8:00,60,8.3,1.7
Survivor,CBS,Reality-Competition,34,11,2017-S,Wednesday,8:00,60,8.27,1.7
Survivor,CBS,Reality-Competition,34,12,2017-S,Wednesday,8:00,120,8.48,1.9
Survivor,CBS,Reality-Competition,34,13,2017-S,Wednesday,10:00,60,5.84,1.3
Survivor,CBS,Reality-Competition,33,1,2016-F,Wednesday,8:00,90,9.46,2.3
Survivor,CBS,Reality-Competition,33,2,2016-F,Wednesday,8:00,60,9.16,2.1
Survivor,CBS,Reality-Competition,33,3,2016-F,Wednesday,8:00,60,8.6,1.9
Survivor,CBS,Reality-Competition,33,4,2016-F,Wednesday,8:00,60,9.06,2
Survivor,CBS,Reality-Competition,33,5,2016-F,Wednesday,8:00,60,8.59,1.9
Survivor,CBS,Reality-Competition,33,6,2016-F,Wednesday,8:00,60,8.3,1.9
Survivor,CBS,Reality-Competition,33,7,2016-F,Wednesday,8:00,60,6.93,1.6
Survivor,CBS,Reality-Competition,33,8,2016-F,Wednesday,8:00,60,8.81,1.9
Survivor,CBS,Reality-Competition,33,9,2016-F,Wednesday,8:00,60,8.49,1.8
Survivor,CBS,Reality-Competition,33,10,2016-F,Wednesday,8:00,60,7.74,1.5
Survivor,CBS,Reality-Competition,33,11,2016-F,Wednesday,8:00,60,8.86,1.9
Survivor,CBS,Reality-Competition,33,12,2016-F,Wednesday,8:00,60,8.5,1.7
Survivor,CBS,Reality-Competition,33,13,2016-F,Wednesday,8:00,120,9.09,1.9
Survivor,CBS,Reality-Competition,33,14,2016-F,Wednesday,10:00,60,6.4,1.3
Survivor,CBS,Reality-Competition,32,1,2016-S,Wednesday,8:00,90,8.3,1.9
Survivor,CBS,Reality-Competition,32,2,2016-S,Wednesday,8:00,60,8.39,1.9
Survivor,CBS,Reality-Competition,32,3,2016-S,Wednesday,8:00,60,9.24,2.2
Survivor,CBS,Reality-Competition,32,4,2016-S,Wednesday,8:00,60,9.26,2.1
Survivor,CBS,Reality-Competition,32,5,2016-S,Wednesday,8:00,60,9.5,2.1
Survivor,CBS,Reality-Competition,32,6,2016-S,Wednesday,8:00,60,9.31,2.1
Survivor,CBS,Reality-Competition,32,7,2016-S,Wednesday,8:00,60,9.16,2
Survivor,CBS,Reality-Competition,32,8,2016-S,Wednesday,8:00,60,8.98,1.9
Survivor,CBS,Reality-Competition,32,9,2016-S,Wednesday,8:00,60,8.39,1.9
Survivor,CBS,Reality-Competition,32,10,2016-S,Wednesday,8:00,60,9.27,2
Survivor,CBS,Reality-Competition,32,11,2016-S,Wednesday,8:00,60,9.47,2.1
Survivor,CBS,Reality-Competition,32,12,2016-S,Wednesday,8:00,60,9.48,2.1
Survivor,CBS,Reality-Competition,32,13,2016-S,Wednesday,8:00,60,9.51,2.1
Survivor,CBS,Reality-Competition,32,14,2016-S,Wednesday,8:00,120,9.54,2.1
Survivor,CBS,Reality-Competition,32,15,2016-S,Wednesday,10:00,60,6.42,1.5
Survivor,CBS,Reality-Competition,31,1,2015-F,Wednesday,8:00,90,9.7,2.5
Survivor,CBS,Reality-Competition,31,2,2015-F,Wednesday,8:00,60,9.43,2.4
Survivor,CBS,Reality-Competition,31,3,2015-F,Wednesday,8:00,60,9.07,2
Survivor,CBS,Reality-Competition,31,4,2015-F,Wednesday,8:00,60,9.07,2.2
Survivor,CBS,Reality-Competition,31,5,2015-F,Wednesday,8:00,60,9.1,2.1
Survivor,CBS,Reality-Competition,31,6,2015-F,Wednesday,8:00,60,8.48,2.1
Survivor,CBS,Reality-Competition,31,7,2015-F,Wednesday,8:00,60,8.8,2
Survivor,CBS,Reality-Competition,31,8,2015-F,Wednesday,8:00,60,9,2.1
Survivor,CBS,Reality-Competition,31,9,2015-F,Wednesday,8:00,60,9.05,2.1
Survivor,CBS,Reality-Competition,31,10,2015-F,Wednesday,8:00,60,8.12,1.8
Survivor,CBS,Reality-Competition,31,11,2015-F,Wednesday,8:00,60,8.12,1.8
Survivor,CBS,Reality-Competition,31,12,2015-F,Wednesday,8:00,60,9.42,2.1
Survivor,CBS,Reality-Competition,31,13,2015-F,Wednesday,8:00,60,9.91,2.3
Survivor,CBS,Reality-Competition,31,14,2015-F,Wednesday,8:00,120,9.45,2.2
Survivor,CBS,Reality-Competition,31,15,2015-F,Wednesday,10:00,60,6.49,1.7
SEAL Team,CBS,Action-Drama,1,1,2017-F,Wednesday,9:00,60,9.88,1.5
SEAL Team,CBS,Action-Drama,1,2,2017-F,Wednesday,9:00,60,8.39,1.2
SEAL Team,CBS,Action-Drama,1,3,2017-F,Wednesday,9:00,60,8.02,1.2
SEAL Team,CBS,Action-Drama,1,4,2017-F,Wednesday,9:00,60,7.11,1.1
SEAL Team,CBS,Action-Drama,1,5,2017-F,Wednesday,9:00,60,6.92,1
SEAL Team,CBS,Action-Drama,1,6,2017-F,Wednesday,9:00,60,6.22,0.9
SEAL Team,CBS,Action-Drama,1,7,2017-F,Wednesday,9:00,60,7.24,1.1
SEAL Team,CBS,Action-Drama,1,8,2017-F,Wednesday,9:00,60,6.94,1.1
SEAL Team,CBS,Action-Drama,1,9,2017-F,Wednesday,9:00,60,6.9,1.1
SEAL Team,CBS,Action-Drama,1,10,2018-S,Wednesday,9:00,60,5.86,0.9
SEAL Team,CBS,Action-Drama,1,11,2018-S,Wednesday,9:00,60,6.17,0.9
SEAL Team,CBS,Action-Drama,1,12,2018-S,Wednesday,9:00,60,6.67,1.1
SEAL Team,CBS,Action-Drama,1,13,2018-S,Wednesday,9:00,60,6.65,1
SEAL Team,CBS,Action-Drama,1,14,2018-S,Wednesday,9:00,60,4.97,0.8
SEAL Team,CBS,Action-Drama,1,15,2018-S,Wednesday,9:00,60,6.07,0.9
SEAL Team,CBS,Action-Drama,1,16,2018-S,Wednesday,9:00,60,6.36,1
SEAL Team,CBS,Action-Drama,1,17,2018-S,Wednesday,9:00,60,6.48,0.9
SEAL Team,CBS,Action-Drama,1,18,2018-S,Wednesday,9:00,60,6.24,1
SEAL Team,CBS,Action-Drama,1,19,2018-S,Wednesday,9:00,60,6.26,0.8
SEAL Team,CBS,Action-Drama,1,20,2018-S,Wednesday,9:00,60,5.89,0.9
SEAL Team,CBS,Action-Drama,1,21,2018-S,Wednesday,9:00,60,6.15,0.9
SEAL Team,CBS,Action-Drama,1,22,2018-S,Wednesday,9:00,60,6.14,0.9
Criminal Minds,CBS,Procedural,13,1,2017-F,Wednesday,10:00,60,7,1.3
Criminal Minds,CBS,Procedural,13,2,2017-F,Wednesday,10:00,60,6.17,1.1
Criminal Minds,CBS,Procedural,13,3,2017-F,Wednesday,10:00,60,5.87,1.1
Criminal Minds,CBS,Procedural,13,4,2017-F,Wednesday,10:00,60,5.94,1
Criminal Minds,CBS,Procedural,13,5,2017-F,Wednesday,10:00,60,5.91,1
Criminal Minds,CBS,Procedural,13,6,2017-F,Wednesday,10:00,60,5.5,0.9
Criminal Minds,CBS,Procedural,13,7,2017-F,Wednesday,10:00,60,5.64,1
Criminal Minds,CBS,Procedural,13,8,2017-F,Wednesday,10:00,60,6.31,1
Criminal Minds,CBS,Procedural,13,9,2017-F,Wednesday,10:00,60,5.34,0.9
Criminal Minds,CBS,Procedural,13,10,2018-S,Wednesday,10:00,60,5.41,0.9
Criminal Minds,CBS,Procedural,13,11,2018-S,Wednesday,10:00,60,5.7,1
Criminal Minds,CBS,Procedural,13,12,2018-S,Wednesday,10:00,60,5.63,1
Criminal Minds,CBS,Procedural,13,13,2018-S,Wednesday,10:00,60,5.3,0.9
Criminal Minds,CBS,Procedural,13,14,2018-S,Wednesday,10:00,60,5.42,1
Criminal Minds,CBS,Procedural,13,15,2018-S,Wednesday,10:00,60,5.05,0.9
Criminal Minds,CBS,Procedural,13,16,2018-S,Wednesday,10:00,60,5.69,0.9
Criminal Minds,CBS,Procedural,13,17,2018-S,Wednesday,10:00,60,5.26,0.9
Criminal Minds,CBS,Procedural,13,18,2018-S,Wednesday,10:00,60,6.59,1.1
Criminal Minds,CBS,Procedural,13,19,2018-S,Wednesday,10:00,60,5.9,1
Criminal Minds,CBS,Procedural,13,20,2018-S,Wednesday,10:00,60,5.2,0.9
Criminal Minds,CBS,Procedural,13,21,2018-S,Wednesday,9:00,60,5.92,1
Criminal Minds,CBS,Procedural,13,22,2018-S,Wednesday,10:00,60,5.29,0.9
Criminal Minds,CBS,Procedural,12,1,2016-F,Wednesday,9:00,60,8.92,1.9
Criminal Minds,CBS,Procedural,12,2,2016-F,Wednesday,9:00,60,7.62,1.4
Criminal Minds,CBS,Procedural,12,3,2016-F,Wednesday,9:00,60,8.4,1.7
Criminal Minds,CBS,Procedural,12,4,2016-F,Wednesday,9:00,60,7.66,1.6
Criminal Minds,CBS,Procedural,12,5,2016-F,Wednesday,9:00,60,7.37,1.3
Criminal Minds,CBS,Procedural,12,6,2016-F,Wednesday,9:00,60,7.62,1.4
Criminal Minds,CBS,Procedural,12,7,2016-F,Wednesday,9:00,60,7.44,1.4
Criminal Minds,CBS,Procedural,12,8,2016-F,Wednesday,9:00,60,7.77,1.3
